iteration,"x[1,2]","x[1,8]","x[2,7]","x[2,8]","x[3,0]","x[3,4]","x[3,9]","x[4,5]","x[4,8]","x[6,0]","x[6,5]","x[6,7]","x[6,8]","x[6,9]","x[7,2]","x[8,2]","x[8,5]","x[9,0]","x[9,8]"
134,1.0,0.0,0.0,1.0,0.62,1.0,0.29000000000000004,0.09000000000000001,0.8600000000000001,0.31000000000000005,0.4,0.0,0.58,0.09000000000000001,0.0,0.0,0.6,1.0,1.0
135,1.0,0.0,0.0,1.0,0.7700000000000001,1.0,0.39,0.11000000000000001,1.0,0.19999999999999998,0.49,0.0,0.5900000000000001,0.23,0.0,0.0,0.44,1.0,1.0
136,1.0,0.0,0.0,1.0,0.8200000000000002,0.91,0.11,0.02,0.91,0.24,0.41000000000000003,0.05,0.5,0.29000000000000004,0.05,0.0,0.66,1.0,1.0
137,1.0,0.0,0.0,1.0,0.81,1.0,0.0,0.35000000000000003,0.44000000000000006,0.27,0.26,0.0,0.6300000000000001,0.15000000000000002,0.0,0.0,0.43,1.0,1.0
138,1.0,0.0,0.0,1.0,0.55,1.0,0.02,0.31,0.7200000000000001,0.33,0.22,0.0,0.56,0.27,0.0,0.0,0.61,1.0,1.0
139,1.0,0.0,0.0,1.0,0.8900000000000001,1.0,0.0,0.16999999999999998,0.91,0.18,0.5900000000000001,0.0,0.44000000000000006,0.24,0.0,0.0,0.37000000000000005,1.0,1.0
140,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.24,0.25,0.0,0.5599999999999999,0.41000000000000003,0.0,0.0,0.82,1.0,1.0
141,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.11000000000000001,0.82,0.0,0.6,0.1,0.0,0.0,0.27,1.0,1.0
142,1.0,0.0,0.0,1.0,0.8800000000000001,1.0,0.07,0.14,0.98,0.39,0.15,0.0,0.5200000000000001,0.30000000000000004,0.0,0.0,0.8000000000000002,1.0,1.0
143,1.0,0.0,0.0,1.0,0.8200000000000002,1.0,0.0,0.04,1.0,0.17,0.7800000000000001,0.0,0.43000000000000005,0.26,0.0,0.0,0.22,1.0,1.0
144,1.0,0.0,0.0,1.0,0.56,1.0,0.02,0.07,1.0,0.28,0.24,0.0,0.52,0.3600000000000001,0.0,0.0,0.7800000000000001,1.0,1.0
145,1.0,0.0,0.0,1.0,0.7400000000000001,1.0,0.12000000000000001,0.12000000000000001,1.0,0.22999999999999998,0.66,0.0,0.53,0.15000000000000002,0.0,0.0,0.26,1.0,1.0
146,1.0,0.0,0.0,1.0,0.9500000000000002,1.0,0.1,0.14,1.0,0.32,0.36,0.0,0.45000000000000007,0.39,0.0,0.0,0.5900000000000001,1.0,1.0
147,1.0,0.0,0.0,1.0,0.8600000000000001,1.0,0.53,0.30000000000000004,0.98,0.19,0.37,0.0,0.53,0.12000000000000001,0.0,0.0,0.4600000000000001,1.0,1.0
148,1.0,0.0,0.0,1.0,0.53,1.0,0.0,0.26,1.0,0.31,0.63,0.0,0.5100000000000001,0.41000000000000003,0.0,0.0,0.30000000000000004,1.0,1.0
149,1.0,0.0,0.0,1.0,0.66,0.9500000000000002,0.14,0.06,1.0,0.16999999999999998,0.31000000000000005,0.0,0.47,0.17,0.0,0.0,0.7200000000000001,1.0,1.0
150,1.0,0.0,0.0,1.0,0.9500000000000002,1.0,0.0,0.05,1.0,0.42000000000000004,0.6200000000000001,0.0,0.6300000000000001,0.24999999999999997,0.0,0.0,0.42000000000000004,1.0,1.0
151,1.0,0.0,0.0,1.0,0.9300000000000002,1.0,0.0,0.05,1.0,0.12000000000000001,0.37,0.0,0.39,0.35,0.0,0.0,0.6200000000000001,1.0,1.0
152,1.0,0.0,0.0,1.0,0.8000000000000002,1.0,0.02,0.06,0.98,0.28,0.56,0.0,0.63,0.25000000000000006,0.0,0.0,0.51,1.0,1.0
153,1.0,0.0,0.0,1.0,0.79,1.0,0.0,0.14,0.44000000000000006,0.2,0.37,0.0,0.6100000000000001,0.17,0.0,0.0,0.5800000000000001,1.0,1.0
154,1.0,0.0,0.0,1.0,0.67,1.0,0.07,0.3,0.65,0.25,0.32,0.0,0.42000000000000004,0.42000000000000004,0.0,0.0,0.9300000000000002,1.0,1.0
155,1.0,0.0,0.0,1.0,0.8800000000000001,1.0,0.12000000000000001,0.47000000000000003,1.0,0.19,0.51,0.0,0.66,0.32,0.0,0.0,1.0,1.0,1.0
156,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.02,0.98,0.1,0.4,0.0,0.64,0.11000000000000001,0.0,0.0,0.8100000000000002,1.0,1.0
157,1.0,0.0,0.0,1.0,0.9500000000000002,1.0,0.0,0.09000000000000001,1.0,0.07,0.53,0.0,0.6500000000000001,0.3,0.0,0.0,0.4,1.0,1.0
158,1.0,0.0,0.0,1.0,0.9500000000000002,1.0,0.0,0.07,1.0,0.0,0.11,0.0,0.7700000000000001,0.23,0.0,0.0,0.86,1.0,1.0
159,1.0,0.0,0.0,1.0,0.8200000000000002,1.0,0.0,0.0,1.0,0.0,0.30000000000000004,0.0,0.58,0.44000000000000006,0.0,0.0,0.8300000000000002,1.0,1.0
160,1.0,0.0,0.0,1.0,0.4600000000000001,1.0,0.12000000000000001,0.21,1.0,0.30000000000000004,0.6100000000000001,0.0,0.65,0.12000000000000001,0.0,0.0,0.39,1.0,1.0
161,1.0,0.0,0.0,1.0,0.8400000000000001,1.0,0.53,0.56,1.0,0.39,0.22,0.0,0.5400000000000001,0.09000000000000001,0.0,0.0,0.8200000000000002,1.0,1.0
162,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.15,0.89,0.11000000000000001,0.42,0.0,0.53,0.36,0.0,0.0,0.84,1.0,1.0
163,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.02,0.35,0.07,0.49,0.0,0.5800000000000001,0.4600000000000001,0.0,0.0,0.56,1.0,1.0
164,1.0,0.0,0.0,1.0,0.9500000000000002,1.0,0.0,0.05,0.8300000000000001,0.07,0.45999999999999996,0.0,0.63,0.21,0.0,0.0,0.6000000000000001,1.0,1.0
165,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.07,1.0,0.05,0.5800000000000001,0.05,0.6300000000000001,0.33999999999999997,0.05,0.0,0.8300000000000002,1.0,1.0
166,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.24,1.0,0.1,0.24,0.1,0.51,0.44000000000000006,0.1,0.0,0.68,1.0,1.0
167,1.0,0.0,0.0,1.0,0.98,1.0,0.0,0.62,0.91,0.25,0.5700000000000001,0.0,0.5800000000000001,0.16,0.0,0.0,0.51,1.0,1.0
168,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.09000000000000001,0.98,0.23,0.23,0.0,0.7200000000000002,0.12000000000000001,0.0,0.0,0.8300000000000002,1.0,1.0
169,1.0,0.0,0.0,1.0,0.9299999999999999,1.0,0.0,0.11000000000000001,1.0,0.23,0.51,0.0,0.37,0.33,0.0,0.0,0.45000000000000007,1.0,1.0
170,1.0,0.0,0.0,1.0,0.6800000000000002,1.0,0.07,0.28,1.0,0.21,0.47,0.0,0.43999999999999995,0.44000000000000006,0.0,0.0,0.6400000000000001,1.0,1.0
171,1.0,0.0,0.0,1.0,0.53,1.0,0.0,0.52,1.0,0.15999999999999998,0.22999999999999998,0.0,0.54,0.24999999999999997,0.0,0.0,0.9500000000000002,1.0,1.0
172,1.0,0.0,0.0,1.0,0.9300000000000002,1.0,0.02,0.04,0.98,0.14,0.6,0.0,0.66,0.21,0.0,0.0,0.98,1.0,1.0
173,1.0,0.0,0.0,1.0,0.9300000000000002,1.0,0.0,0.02,1.0,0.32000000000000006,0.26,0.0,0.41000000000000003,0.56,0.0,0.0,0.7400000000000001,1.0,1.0
174,1.0,0.0,0.0,1.0,0.9299999999999999,1.0,0.0,0.16,0.91,0.23,0.6500000000000001,0.0,0.64,0.11000000000000001,0.0,0.0,0.35000000000000003,1.0,1.0
175,1.0,0.0,0.0,1.0,0.7200000000000001,1.0,0.0,0.42000000000000004,0.35,0.14,0.28,0.0,0.43000000000000005,0.42999999999999994,0.0,0.0,0.8300000000000002,1.0,1.0
176,1.0,0.0,0.0,1.0,0.68,1.0,0.02,0.4,0.8300000000000001,0.0,0.39,0.0,0.7000000000000001,0.4600000000000001,0.0,0.0,0.47,1.0,1.0
177,1.0,0.0,0.0,1.0,0.8800000000000001,1.0,0.0,0.06,0.98,0.21,0.4600000000000001,0.0,0.61,0.16,0.0,0.0,0.7000000000000001,1.0,1.0
178,1.0,0.0,0.0,1.0,0.9000000000000001,1.0,0.0,0.07,1.0,0.22,0.30000000000000004,0.0,0.53,0.13,0.0,0.0,0.8000000000000002,1.0,1.0
179,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.12000000000000001,1.0,0.27,0.6900000000000001,0.0,0.45,0.3,0.0,0.0,0.28,1.0,1.0
180,1.0,0.0,0.0,1.0,0.8900000000000001,1.0,0.0,0.7000000000000001,1.0,0.19999999999999998,0.22000000000000003,0.0,0.6,0.36,0.0,0.0,0.8600000000000002,1.0,1.0
181,1.0,0.0,0.0,1.0,0.9299999999999999,1.0,0.07,0.11,0.89,0.07,0.6000000000000001,0.0,0.58,0.22999999999999998,0.0,0.0,0.9100000000000001,1.0,1.0
182,1.0,0.0,0.0,1.0,0.8000000000000002,1.0,0.0,0.09000000000000001,0.4600000000000001,0.11,0.32000000000000006,0.0,0.5200000000000001,0.3,0.0,0.0,0.6100000000000001,1.0,1.0
183,1.0,0.0,0.0,1.0,0.8400000000000001,1.0,0.0,0.35000000000000003,0.7200000000000001,0.07,0.32999999999999996,0.09,0.6900000000000002,0.54,0.09,0.0,0.5,1.0,1.0
184,1.0,0.0,0.0,1.0,0.64,1.0,0.02,0.5599999999999999,0.91,0.19,0.53,0.0,0.5399999999999999,0.18,0.0,0.0,0.9100000000000001,1.0,1.0
185,1.0,0.0,0.0,1.0,0.9000000000000001,1.0,0.0,0.18000000000000002,0.98,0.31000000000000005,0.22,0.0,0.7000000000000001,0.13,0.0,0.0,0.66,1.0,1.0
186,1.0,0.0,0.0,1.0,0.9299999999999999,1.0,0.0,0.7300000000000001,1.0,0.16000000000000003,0.5900000000000001,0.0,0.58,0.26,0.0,0.0,0.43000000000000005,1.0,1.0
187,1.0,0.0,0.0,1.0,0.9600000000000002,1.0,0.02,0.04,1.0,0.13,0.26,0.0,0.49,0.45,0.0,0.0,0.9300000000000002,1.0,1.0
188,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.07,1.0,0.16,0.25,0.0,0.68,0.18,0.0,0.0,0.7000000000000001,1.0,1.0
189,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.07,1.0,0.17,0.63,0.0,0.4600000000000001,0.33,0.0,0.0,0.41000000000000003,1.0,1.0
190,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.16000000000000003,0.98,0.02,0.27,0.0,0.7000000000000001,0.51,0.0,0.0,0.9100000000000001,1.0,1.0
191,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.7000000000000001,0.91,0.02,0.56,0.0,0.63,0.28,0.0,0.0,0.51,1.0,1.0
192,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.09000000000000001,0.44000000000000006,0.14,0.44000000000000006,0.0,0.46,0.47,0.0,0.0,0.5099999999999999,1.0,1.0
193,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.09000000000000001,0.72,0.0,0.48000000000000004,0.0,0.68,0.41000000000000003,0.0,0.0,0.98,1.0,1.0
194,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.30000000000000004,1.0,0.19,0.31000000000000005,0.0,0.5499999999999999,0.26,0.0,0.0,0.42999999999999994,1.0,1.0
195,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.4700000000000001,1.0,0.02,0.27,0.0,0.6800000000000002,0.41000000000000003,0.0,0.0,0.6600000000000001,1.0,1.0
196,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.18,0.91,0.0,0.6400000000000001,0.0,0.45999999999999996,0.47000000000000003,0.0,0.0,0.8500000000000002,1.0,1.0
197,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.12000000000000001,0.3,0.0,0.33999999999999997,0.0,0.6100000000000001,0.32,0.0,0.0,0.56,1.0,1.0
198,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.7700000000000001,0.8600000000000001,0.13,0.44,0.0,0.5900000000000001,0.42,0.0,0.0,0.56,1.0,1.0
199,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.18,0.91,0.0,0.33,0.0,0.59,0.41,0.0,0.0,0.9,1.0,1.0
200,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.47000000000000003,1.0,0.0,0.29,0.0,0.6400000000000001,0.42000000000000004,0.0,0.0,0.36,1.0,1.0
201,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.39000000000000007,0.98,0.02,0.7100000000000001,0.0,0.52,0.38999999999999996,0.0,0.0,0.64,1.0,1.0
202,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.05,1.0,0.0,0.31,0.0,0.55,0.32999999999999996,0.0,0.0,0.66,1.0,1.0
203,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.09000000000000001,1.0,0.05,0.6100000000000001,0.0,0.58,0.49000000000000005,0.0,0.0,0.53,1.0,1.0
204,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.23,1.0,0.02,0.33,0.0,0.48000000000000004,0.4,0.0,0.0,0.8500000000000002,1.0,1.0
205,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.61,1.0,0.0,0.6900000000000002,0.0,0.52,0.6000000000000001,0.0,0.0,0.35,1.0,1.0
206,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.06,0.98,0.0,0.32,0.0,0.5,0.44999999999999996,0.0,0.0,0.7000000000000002,1.0,1.0
207,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.07,1.0,0.0,0.7000000000000002,0.0,0.47,0.5700000000000001,0.0,0.0,0.9300000000000002,1.0,1.0
208,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.21,1.0,0.02,0.33999999999999997,0.0,0.47000000000000003,0.43999999999999995,0.0,0.0,0.49000000000000005,1.0,1.0
209,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.7,1.0,0.05,0.6100000000000001,0.05,0.53,0.56,0.05,0.0,0.6,1.0,1.0
210,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.04,1.0,0.0,0.35,0.0,0.49,0.39,0.0,0.0,0.9300000000000002,1.0,1.0
211,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.14,1.0,0.07,0.63,0.0,0.51,0.56,0.0,0.0,0.32,1.0,1.0
212,1.0,0.0,0.0,1.0,0.9300000000000002,1.0,0.0,0.8200000000000001,1.0,0.3,0.37,0.0,0.4,0.2,0.0,0.0,0.72,1.0,1.0
213,1.0,0.0,0.0,1.0,0.8200000000000002,1.0,0.0,0.13,1.0,0.14,0.6500000000000001,0.0,0.51,0.4,0.0,0.0,0.96,1.0,1.0
214,1.0,0.0,0.0,1.0,0.73,1.0,0.02,0.34,1.0,0.11,0.28,0.0,0.5800000000000001,0.47,0.0,0.0,0.49000000000000005,1.0,1.0
215,1.0,0.0,0.0,1.0,0.66,1.0,0.0,0.55,1.0,0.19,0.5700000000000001,0.0,0.43999999999999995,0.22999999999999998,0.0,0.0,0.55,1.0,1.0
216,1.0,0.0,0.0,1.0,0.9500000000000002,1.0,0.0,0.18,1.0,0.0,0.44999999999999996,0.0,0.6500000000000001,0.53,0.0,0.0,0.9300000000000002,1.0,1.0
217,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.8200000000000001,1.0,0.02,0.56,0.0,0.42000000000000004,0.44000000000000006,0.0,0.0,0.26,1.0,1.0
218,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.11,1.0,0.0,0.45999999999999996,0.0,0.5800000000000001,0.4,0.0,0.0,0.7900000000000001,1.0,1.0
219,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.29000000000000004,1.0,0.16,0.5800000000000001,0.0,0.44000000000000006,0.46,0.0,0.0,0.8800000000000001,1.0,1.0
220,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.64,1.0,0.04,0.4,0.0,0.47,0.41999999999999993,0.0,0.0,0.35000000000000003,1.0,1.0
221,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.09000000000000001,1.0,0.0,0.5700000000000001,0.0,0.54,0.5800000000000001,0.0,0.0,0.77,1.0,1.0
222,1.0,0.0,0.0,1.0,0.9299999999999999,1.0,0.07,0.9100000000000001,1.0,0.12000000000000001,0.43000000000000005,0.0,0.39000000000000007,0.43999999999999995,0.0,0.0,0.9000000000000001,1.0,1.0
223,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.09000000000000001,1.0,0.0,0.6000000000000001,0.0,0.61,0.51,0.0,0.0,0.35,1.0,1.0
224,1.0,0.0,0.0,1.0,0.9500000000000002,1.0,0.0,0.8600000000000001,1.0,0.26,0.44000000000000006,0.0,0.37000000000000005,0.27,0.0,0.0,0.7,1.0,1.0
225,1.0,0.0,0.0,1.0,0.7800000000000001,1.0,0.0,0.16000000000000003,1.0,0.16000000000000003,0.5900000000000001,0.0,0.6,0.7100000000000001,0.0,0.0,0.32,1.0,1.0
226,1.0,0.0,0.0,1.0,0.62,1.0,0.1,0.8400000000000001,1.0,0.09,0.41000000000000003,0.0,0.38,0.4600000000000001,0.0,0.0,0.7,1.0,1.0
227,1.0,0.0,0.0,1.0,0.7200000000000001,1.0,0.6300000000000001,0.14,1.0,0.13999999999999999,0.6000000000000001,0.0,0.56,0.42000000000000004,0.0,0.0,0.28,1.0,1.0
228,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.8600000000000001,1.0,0.0,0.42000000000000004,0.0,0.34,0.56,0.0,0.0,0.7200000000000002,1.0,1.0
229,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.14,1.0,0.07,0.63,0.0,0.61,0.39,0.0,0.0,0.32,1.0,1.0
230,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.8600000000000001,1.0,0.11,0.39,0.0,0.32,0.52,0.0,0.0,0.6800000000000002,1.0,1.0
231,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.16000000000000003,1.0,0.0,0.6100000000000001,0.0,0.7000000000000001,0.48,0.0,0.0,0.32,1.0,1.0
232,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.8400000000000001,1.0,0.17,0.39,0.0,0.30000000000000004,0.51,0.0,0.0,0.7,1.0,1.0
233,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.16000000000000003,1.0,0.09000000000000001,0.63,0.0,0.61,0.49000000000000005,0.0,0.0,0.32,1.0,1.0
234,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.8600000000000001,1.0,0.11,0.39,0.0,0.32000000000000006,0.54,0.0,0.0,0.6800000000000002,1.0,1.0
235,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.14,1.0,0.19,0.6100000000000001,0.0,0.52,0.48000000000000004,0.0,0.0,0.33999999999999997,1.0,1.0
236,1.0,0.0,0.0,1.0,0.9300000000000002,1.0,0.0,0.8800000000000001,1.0,0.07,0.39,0.0,0.48,0.44999999999999996,0.0,0.0,0.6600000000000001,1.0,1.0
237,1.0,0.0,0.0,1.0,0.9299999999999999,1.0,0.0,0.19,1.0,0.09000000000000001,0.6100000000000001,0.0,0.54,0.53,0.0,0.0,0.32,1.0,1.0
238,1.0,0.0,0.0,1.0,0.68,1.0,0.0,0.81,1.0,0.02,0.39,0.0,0.46,0.47,0.0,0.0,0.7,1.0,1.0
239,1.0,0.0,0.0,1.0,0.7899999999999999,1.0,0.0,0.31000000000000005,1.0,0.0,0.58,0.0,0.5,0.5700000000000001,0.0,0.0,0.9300000000000002,1.0,1.0
240,1.0,0.0,0.0,1.0,0.67,0.9500000000000002,0.14,0.6900000000000001,1.0,0.0,0.31000000000000005,0.0,0.5,0.44999999999999996,0.0,0.0,0.39,1.0,1.0
241,1.0,0.0,0.0,1.0,1.0,0.32,0.0,0.16,1.0,0.02,0.6000000000000001,0.0,0.5,0.55,0.0,0.0,0.63,1.0,1.0
242,1.0,0.0,0.0,1.0,1.0,0.9299999999999999,0.0,0.8400000000000001,1.0,0.0,0.4,0.0,0.5,0.44999999999999996,0.0,0.0,0.39,1.0,1.0
243,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.16,1.0,0.0,0.6200000000000001,0.0,0.5,0.5700000000000001,0.0,0.0,0.61,1.0,1.0
244,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.8400000000000001,1.0,0.0,0.4,0.0,0.5,0.44999999999999996,0.0,0.0,0.34,1.0,1.0
245,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.18,1.0,0.02,0.6000000000000001,0.0,0.5,0.55,0.0,0.0,0.66,1.0,1.0
246,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.8400000000000001,1.0,0.0,0.4,0.0,0.5,0.44999999999999996,0.0,0.0,0.34,1.0,1.0
247,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.14,1.0,0.0,0.6200000000000001,0.0,0.5,0.5700000000000001,0.0,0.0,0.68,1.0,1.0
248,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.8600000000000001,1.0,0.0,0.38,0.0,0.5,0.44999999999999996,0.0,0.0,0.46,1.0,1.0
249,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.18,1.0,0.02,0.6000000000000001,0.0,0.5,0.55,0.0,0.0,0.54,1.0,1.0
250,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.8200000000000001,1.0,0.0,0.42000000000000004,0.0,0.5,0.44999999999999996,0.0,0.0,0.46,1.0,1.0
251,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.16,1.0,0.0,0.6900000000000002,0.0,0.5,0.5700000000000001,0.0,0.0,0.54,1.0,1.0
252,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.8600000000000001,1.0,0.0,0.31000000000000005,0.0,0.5,0.44999999999999996,0.0,0.0,0.53,1.0,1.0
253,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.26,1.0,0.02,0.6700000000000002,0.0,0.5,0.55,0.0,0.0,0.4900000000000001,1.0,1.0
254,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.7400000000000001,1.0,0.0,0.33,0.0,0.5,0.44999999999999996,0.0,0.0,1.0,1.0,1.0
255,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.26,1.0,0.0,0.6900000000000002,0.0,0.5,0.5700000000000001,0.0,0.0,0.8400000000000001,1.0,1.0
256,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.7400000000000001,1.0,0.0,0.33,0.0,0.43000000000000005,0.52,0.0,0.0,0.26999999999999996,1.0,1.0
257,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.13,1.0,0.02,0.7000000000000002,0.0,0.54,0.53,0.0,0.0,0.8,1.0,1.0
258,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.8700000000000001,1.0,0.0,0.3,0.0,0.46,0.47,0.0,0.0,0.21999999999999997,1.0,1.0
259,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.11000000000000001,1.0,0.0,0.7400000000000002,0.0,0.52,0.55,0.0,0.0,0.78,1.0,1.0
260,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.8900000000000001,1.0,0.0,0.33,0.0,0.43000000000000005,0.47,0.0,0.0,0.19999999999999998,1.0,1.0
261,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.11000000000000001,1.0,0.02,0.6700000000000002,0.0,0.59,0.53,0.0,0.0,0.8200000000000001,1.0,1.0
262,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.8900000000000001,1.0,0.0,0.30000000000000004,0.0,0.44000000000000006,0.49,0.0,0.0,0.22999999999999998,1.0,1.0
263,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.13,1.0,0.0,0.7000000000000002,0.0,0.56,0.53,0.0,0.0,0.77,1.0,1.0
264,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.8700000000000001,1.0,0.0,0.30000000000000004,0.0,0.44000000000000006,0.49,0.0,0.0,0.25,1.0,1.0
265,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.13,1.0,0.02,0.7200000000000002,0.0,0.56,0.51,0.0,0.0,0.7500000000000001,1.0,1.0
266,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.8900000000000001,1.0,0.0,0.33,0.0,0.41000000000000003,0.49,0.0,0.0,0.25,1.0,1.0
267,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.21000000000000002,1.0,0.0,0.6700000000000002,0.0,0.59,0.53,0.0,0.0,0.77,1.0,1.0
268,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.7900000000000001,1.0,0.0,0.35,0.0,0.39000000000000007,0.49,0.0,0.0,0.22999999999999998,1.0,1.0
269,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.23,1.0,0.02,0.6500000000000001,0.0,0.61,0.51,0.0,0.0,0.77,1.0,1.0
270,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.7700000000000001,1.0,0.0,0.35,0.0,0.39000000000000007,0.49,0.0,0.0,0.25,1.0,1.0
271,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.23,1.0,0.0,0.6700000000000002,0.0,0.61,0.53,0.0,0.0,0.7500000000000001,1.0,1.0
272,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.7900000000000001,1.0,0.0,0.33,0.0,0.41000000000000003,0.49,0.0,0.0,0.25,1.0,1.0
273,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.23,1.0,0.02,0.6700000000000002,0.0,0.59,0.51,0.0,0.0,0.77,1.0,1.0
274,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.7700000000000001,1.0,0.0,0.35,0.0,0.39000000000000007,0.49,0.0,0.0,0.32000000000000006,1.0,1.0
275,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.23,1.0,0.0,0.6500000000000001,0.0,0.61,0.53,0.0,0.0,0.68,1.0,1.0
276,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.7700000000000001,1.0,0.0,0.35,0.0,0.39000000000000007,0.49,0.0,0.0,0.32000000000000006,1.0,1.0
277,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.25,1.0,0.02,0.6700000000000002,0.0,0.61,0.51,0.0,0.0,0.68,1.0,1.0
278,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.7700000000000001,1.0,0.0,0.33,0.0,0.41000000000000003,0.49,0.0,0.0,0.3400000000000001,1.0,1.0
279,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.9300000000000002,1.0,0.0,0.6700000000000002,0.0,0.59,0.53,0.0,0.0,0.68,1.0,1.0
280,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.21000000000000002,1.0,0.0,0.33,0.0,0.41000000000000003,0.47,0.0,0.0,0.55,1.0,1.0
281,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.81,1.0,0.02,0.6200000000000001,0.0,0.59,0.53,0.0,0.0,0.5,1.0,1.0
282,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.39999999999999997,1.0,0.0,0.31000000000000005,0.0,0.43000000000000005,0.47,0.0,0.0,0.9000000000000001,1.0,1.0
283,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.6000000000000001,1.0,0.0,0.6700000000000002,0.0,0.57,0.55,0.0,0.0,0.24000000000000002,1.0,1.0
