iteration,"('Scenario1', 'FacilityOpen[1]')","('Scenario1', 'FacilityOpen[2]')","('Scenario1', 'FacilityOpen[3]')","('Scenario1', 'FacilityOpen[4]')","('Scenario1', 'FacilityOpen[5]')","('Scenario1', 'FacilityOpen[6]')","('Scenario1', 'FacilityOpen[7]')","('Scenario1', 'FacilityOpen[8]')","('Scenario1', 'FacilityOpen[9]')","('Scenario1', 'FacilityOpen[10]')","('Scenario1', 'FacilityOpen[11]')","('Scenario1', 'FacilityOpen[12]')","('Scenario1', 'FacilityOpen[13]')","('Scenario1', 'FacilityOpen[14]')","('Scenario1', 'FacilityOpen[15]')","('Scenario2', 'FacilityOpen[1]')","('Scenario2', 'FacilityOpen[2]')","('Scenario2', 'FacilityOpen[3]')","('Scenario2', 'FacilityOpen[4]')","('Scenario2', 'FacilityOpen[5]')","('Scenario2', 'FacilityOpen[6]')","('Scenario2', 'FacilityOpen[7]')","('Scenario2', 'FacilityOpen[8]')","('Scenario2', 'FacilityOpen[9]')","('Scenario2', 'FacilityOpen[10]')","('Scenario2', 'FacilityOpen[11]')","('Scenario2', 'FacilityOpen[12]')","('Scenario2', 'FacilityOpen[13]')","('Scenario2', 'FacilityOpen[14]')","('Scenario2', 'FacilityOpen[15]')","('Scenario3', 'FacilityOpen[1]')","('Scenario3', 'FacilityOpen[2]')","('Scenario3', 'FacilityOpen[3]')","('Scenario3', 'FacilityOpen[4]')","('Scenario3', 'FacilityOpen[5]')","('Scenario3', 'FacilityOpen[6]')","('Scenario3', 'FacilityOpen[7]')","('Scenario3', 'FacilityOpen[8]')","('Scenario3', 'FacilityOpen[9]')","('Scenario3', 'FacilityOpen[10]')","('Scenario3', 'FacilityOpen[11]')","('Scenario3', 'FacilityOpen[12]')","('Scenario3', 'FacilityOpen[13]')","('Scenario3', 'FacilityOpen[14]')","('Scenario3', 'FacilityOpen[15]')","('Scenario4', 'FacilityOpen[1]')","('Scenario4', 'FacilityOpen[2]')","('Scenario4', 'FacilityOpen[3]')","('Scenario4', 'FacilityOpen[4]')","('Scenario4', 'FacilityOpen[5]')","('Scenario4', 'FacilityOpen[6]')","('Scenario4', 'FacilityOpen[7]')","('Scenario4', 'FacilityOpen[8]')","('Scenario4', 'FacilityOpen[9]')","('Scenario4', 'FacilityOpen[10]')","('Scenario4', 'FacilityOpen[11]')","('Scenario4', 'FacilityOpen[12]')","('Scenario4', 'FacilityOpen[13]')","('Scenario4', 'FacilityOpen[14]')","('Scenario4', 'FacilityOpen[15]')","('Scenario5', 'FacilityOpen[1]')","('Scenario5', 'FacilityOpen[2]')","('Scenario5', 'FacilityOpen[3]')","('Scenario5', 'FacilityOpen[4]')","('Scenario5', 'FacilityOpen[5]')","('Scenario5', 'FacilityOpen[6]')","('Scenario5', 'FacilityOpen[7]')","('Scenario5', 'FacilityOpen[8]')","('Scenario5', 'FacilityOpen[9]')","('Scenario5', 'FacilityOpen[10]')","('Scenario5', 'FacilityOpen[11]')","('Scenario5', 'FacilityOpen[12]')","('Scenario5', 'FacilityOpen[13]')","('Scenario5', 'FacilityOpen[14]')","('Scenario5', 'FacilityOpen[15]')","('Scenario6', 'FacilityOpen[1]')","('Scenario6', 'FacilityOpen[2]')","('Scenario6', 'FacilityOpen[3]')","('Scenario6', 'FacilityOpen[4]')","('Scenario6', 'FacilityOpen[5]')","('Scenario6', 'FacilityOpen[6]')","('Scenario6', 'FacilityOpen[7]')","('Scenario6', 'FacilityOpen[8]')","('Scenario6', 'FacilityOpen[9]')","('Scenario6', 'FacilityOpen[10]')","('Scenario6', 'FacilityOpen[11]')","('Scenario6', 'FacilityOpen[12]')","('Scenario6', 'FacilityOpen[13]')","('Scenario6', 'FacilityOpen[14]')","('Scenario6', 'FacilityOpen[15]')","('Scenario7', 'FacilityOpen[1]')","('Scenario7', 'FacilityOpen[2]')","('Scenario7', 'FacilityOpen[3]')","('Scenario7', 'FacilityOpen[4]')","('Scenario7', 'FacilityOpen[5]')","('Scenario7', 'FacilityOpen[6]')","('Scenario7', 'FacilityOpen[7]')","('Scenario7', 'FacilityOpen[8]')","('Scenario7', 'FacilityOpen[9]')","('Scenario7', 'FacilityOpen[10]')","('Scenario7', 'FacilityOpen[11]')","('Scenario7', 'FacilityOpen[12]')","('Scenario7', 'FacilityOpen[13]')","('Scenario7', 'FacilityOpen[14]')","('Scenario7', 'FacilityOpen[15]')","('Scenario8', 'FacilityOpen[1]')","('Scenario8', 'FacilityOpen[2]')","('Scenario8', 'FacilityOpen[3]')","('Scenario8', 'FacilityOpen[4]')","('Scenario8', 'FacilityOpen[5]')","('Scenario8', 'FacilityOpen[6]')","('Scenario8', 'FacilityOpen[7]')","('Scenario8', 'FacilityOpen[8]')","('Scenario8', 'FacilityOpen[9]')","('Scenario8', 'FacilityOpen[10]')","('Scenario8', 'FacilityOpen[11]')","('Scenario8', 'FacilityOpen[12]')","('Scenario8', 'FacilityOpen[13]')","('Scenario8', 'FacilityOpen[14]')","('Scenario8', 'FacilityOpen[15]')","('Scenario9', 'FacilityOpen[1]')","('Scenario9', 'FacilityOpen[2]')","('Scenario9', 'FacilityOpen[3]')","('Scenario9', 'FacilityOpen[4]')","('Scenario9', 'FacilityOpen[5]')","('Scenario9', 'FacilityOpen[6]')","('Scenario9', 'FacilityOpen[7]')","('Scenario9', 'FacilityOpen[8]')","('Scenario9', 'FacilityOpen[9]')","('Scenario9', 'FacilityOpen[10]')","('Scenario9', 'FacilityOpen[11]')","('Scenario9', 'FacilityOpen[12]')","('Scenario9', 'FacilityOpen[13]')","('Scenario9', 'FacilityOpen[14]')","('Scenario9', 'FacilityOpen[15]')","('Scenario10', 'FacilityOpen[1]')","('Scenario10', 'FacilityOpen[2]')","('Scenario10', 'FacilityOpen[3]')","('Scenario10', 'FacilityOpen[4]')","('Scenario10', 'FacilityOpen[5]')","('Scenario10', 'FacilityOpen[6]')","('Scenario10', 'FacilityOpen[7]')","('Scenario10', 'FacilityOpen[8]')","('Scenario10', 'FacilityOpen[9]')","('Scenario10', 'FacilityOpen[10]')","('Scenario10', 'FacilityOpen[11]')","('Scenario10', 'FacilityOpen[12]')","('Scenario10', 'FacilityOpen[13]')","('Scenario10', 'FacilityOpen[14]')","('Scenario10', 'FacilityOpen[15]')"
22,17.000000000000014,0.0,0.0,15.000000000000004,0.0,9.0,12.0,15.000000000000021,0.0,-1.0,19.000000000000004,-2.0,13.0,18.0,22.000000000000007,-2.999999999999985,0.0,0.0,-4.999999999999989,0.0,-1.0,-8.0,-4.999999999999981,0.0,-1.0,-10.999999999999996,-2.0,-7.0,-2.0,-7.999999999999987,7.000000000000018,0.0,0.0,15.000000000000004,0.0,-1.0,12.0,15.000000000000021,0.0,9.0,19.000000000000004,8.0,13.0,18.0,22.000000000000007,-12.999999999999986,0.0,0.0,-4.999999999999986,0.0,-1.0,-8.0,-14.999999999999982,0.0,-1.0,-10.999999999999996,-2.0,-7.000000000000002,-12.0,-17.999999999999993,-12.999999999999982,0.0,0.0,-14.999999999999996,0.0,-1.0,-8.0,-4.99999999999998,0.0,-1.0,-21.0,-2.0,-7.000000000000001,-22.0,-7.9999999999999885,7.000000000000019,0.0,0.0,5.000000000000012,0.0,-1.0,2.0,5.000000000000021,0.0,-1.0,-0.9999999999999964,-2.0,-7.0,-2.0,2.000000000000015,-2.9999999999999822,0.0,0.0,-14.999999999999993,0.0,-1.0,-8.0,-14.999999999999982,0.0,-1.0,-10.999999999999996,-2.0,-7.0,-2.0,-17.999999999999996,7.000000000000022,0.0,0.0,5.000000000000011,0.0,-1.0,2.0,5.00000000000002,0.0,-1.0,9.000000000000004,-2.0,2.9999999999999982,8.0,2.0000000000000124,-12.999999999999982,0.0,0.0,-4.999999999999989,0.0,-1.0,-8.0,-14.999999999999979,0.0,-1.0,-0.9999999999999956,-2.0,-7.000000000000002,-22.0,-7.999999999999987,7.000000000000019,0.0,0.0,5.000000000000014,0.0,-1.0,12.0,15.000000000000021,0.0,-1.0,9.000000000000005,8.0,13.0,18.0,12.000000000000014
23,18.000000000000014,0.0,0.0,19.000000000000004,0.0,9.0,12.0,15.000000000000023,0.0,8.0,13.000000000000004,-2.0,11.0,18.0,23.000000000000007,-1.999999999999984,0.0,0.0,-10.99999999999999,0.0,-1.0,-8.0,-4.9999999999999805,0.0,-2.0,-6.9999999999999964,-2.0,-9.0,-2.0,-6.999999999999986,8.000000000000018,0.0,0.0,19.000000000000004,0.0,-1.0,12.0,15.000000000000023,0.0,8.0,23.000000000000004,8.0,21.0,18.0,13.000000000000007,-11.999999999999986,0.0,0.0,-0.9999999999999858,0.0,-1.0,-8.0,-14.99999999999998,0.0,-2.0,-16.999999999999996,-2.0,-9.000000000000002,-12.0,-16.999999999999993,-21.999999999999982,0.0,0.0,-10.999999999999996,0.0,-1.0,-8.0,-4.999999999999979,0.0,-2.0,-17.0,-2.0,-9.0,-22.0,-6.999999999999988,8.00000000000002,0.0,0.0,-0.9999999999999876,0.0,-1.0,2.0,5.000000000000022,0.0,-2.0,3.0000000000000036,-2.0,-9.0,-2.0,3.000000000000016,-1.9999999999999813,0.0,0.0,-20.999999999999993,0.0,-1.0,-8.0,-14.99999999999998,0.0,-2.0,-6.9999999999999964,-2.0,-9.0,-2.0,-16.999999999999996,8.000000000000023,0.0,0.0,9.00000000000001,0.0,-1.0,2.0,5.000000000000021,0.0,-2.0,3.0000000000000036,-2.0,0.9999999999999982,8.0,3.0000000000000133,-11.999999999999982,0.0,0.0,-10.99999999999999,0.0,-1.0,-8.0,-14.999999999999977,0.0,-2.0,-6.999999999999996,-2.0,0.9999999999999982,-22.0,-6.999999999999986,8.00000000000002,0.0,0.0,9.000000000000014,0.0,-1.0,12.0,15.000000000000023,0.0,-2.0,13.000000000000005,8.0,11.0,18.0,13.000000000000014
24,20.000000000000014,0.0,0.0,21.000000000000004,-1.0,9.0,12.0,16.000000000000025,0.0,8.0,17.000000000000004,7.0,8.0,18.0,15.000000000000007,-9.999999999999982,0.0,0.0,-8.99999999999999,-1.0,-1.0,-8.0,-3.9999999999999796,0.0,-2.0,-2.9999999999999964,-3.0,-2.0,-2.0,-4.999999999999985,10.000000000000018,0.0,0.0,21.000000000000004,9.0,-1.0,12.0,16.000000000000025,0.0,8.0,17.000000000000004,7.0,18.0,18.0,15.000000000000007,-19.999999999999986,0.0,0.0,1.000000000000015,-1.0,-1.0,-8.0,-13.999999999999979,0.0,-2.0,-12.999999999999996,-3.0,-12.000000000000002,-12.0,-14.999999999999993,-19.999999999999982,0.0,0.0,-18.999999999999996,-1.0,-1.0,-8.0,-3.999999999999978,0.0,-2.0,-23.0,-3.0,-2.0,-22.0,-4.999999999999987,10.000000000000021,0.0,0.0,1.0000000000000133,-1.0,-1.0,2.0,6.000000000000023,0.0,-2.0,-2.9999999999999964,-3.0,-2.0,-2.0,5.000000000000017,1.9539925233402755e-14,0.0,0.0,-18.999999999999993,-1.0,-1.0,-8.0,-13.999999999999979,0.0,-2.0,-2.9999999999999964,-3.0,-12.0,-2.0,-24.999999999999996,10.000000000000025,0.0,0.0,1.0000000000000115,-1.0,-1.0,2.0,6.000000000000022,0.0,-2.0,7.0000000000000036,-3.0,-2.000000000000002,8.0,5.000000000000014,-9.999999999999982,0.0,0.0,-8.99999999999999,-1.0,-1.0,-8.0,-23.99999999999998,0.0,-2.0,-2.9999999999999956,-3.0,-2.000000000000002,-22.0,-4.999999999999985,10.000000000000021,0.0,0.0,11.000000000000014,-1.0,-1.0,12.0,16.000000000000025,0.0,-2.0,7.000000000000005,7.0,8.0,18.0,15.000000000000014
25,23.000000000000014,0.0,0.0,13.000000000000004,-1.0,9.0,21.0,16.000000000000025,0.0,8.0,10.000000000000004,7.0,15.0,17.0,18.000000000000007,-6.999999999999982,0.0,0.0,-6.9999999999999885,-1.0,-1.0,-9.0,-3.9999999999999787,0.0,-2.0,3.9968028886505635e-15,-3.0,-5.0,-3.0,-11.999999999999986,13.000000000000018,0.0,0.0,23.000000000000004,9.0,-1.0,11.0,16.000000000000025,0.0,8.0,20.000000000000004,7.0,15.0,17.0,18.000000000000007,-16.999999999999986,0.0,0.0,-6.999999999999984,-1.0,-1.0,-9.0,-13.999999999999977,0.0,-2.0,-19.999999999999996,-3.0,-5.000000000000002,-13.0,-11.999999999999993,-16.999999999999982,0.0,0.0,-16.999999999999996,-1.0,-1.0,-9.0,-3.999999999999977,0.0,-2.0,-20.0,-3.0,-5.0,-23.0,-11.999999999999986,3.0000000000000213,0.0,0.0,3.000000000000014,-1.0,-1.0,1.0,6.000000000000024,0.0,-2.0,3.9968028886505635e-15,-3.0,-5.0,-3.0,8.000000000000018,-6.9999999999999805,0.0,0.0,-16.999999999999993,-1.0,-1.0,-9.0,-13.999999999999977,0.0,-2.0,-9.999999999999996,-3.0,-15.0,7.0,-21.999999999999996,13.000000000000025,0.0,0.0,3.0000000000000124,-1.0,-1.0,1.0,6.000000000000023,0.0,-2.0,10.000000000000004,-3.0,-5.000000000000003,7.0,8.000000000000014,-6.999999999999982,0.0,0.0,-6.9999999999999885,-1.0,-1.0,-9.0,-23.99999999999998,0.0,-2.0,4.884981308350689e-15,-3.0,-5.000000000000003,-23.0,-11.999999999999986,3.0000000000000213,0.0,0.0,13.000000000000014,-1.0,-1.0,11.0,16.000000000000025,0.0,-2.0,10.000000000000005,7.0,15.0,17.0,18.000000000000014
26,25.000000000000014,0.0,0.0,13.000000000000005,-1.0,9.0,21.0,18.000000000000025,0.0,8.0,14.000000000000004,7.0,13.0,16.0,21.000000000000007,-4.999999999999981,0.0,0.0,-6.999999999999988,-1.0,-1.0,-9.0,-1.9999999999999778,0.0,-2.0,-5.9999999999999964,-3.0,-7.0,-4.0,-8.999999999999986,15.000000000000018,0.0,0.0,23.000000000000004,9.0,-1.0,11.0,18.000000000000025,0.0,8.0,14.000000000000004,7.0,23.0,16.0,21.000000000000007,-14.999999999999986,0.0,0.0,-6.999999999999983,-1.0,-1.0,-9.0,-11.999999999999975,0.0,-2.0,-15.999999999999996,-3.0,-7.000000000000002,-14.0,-18.999999999999993,-14.999999999999982,0.0,0.0,-16.999999999999996,-1.0,-1.0,-9.0,-11.999999999999975,0.0,-2.0,-16.0,-3.0,-7.0,-24.0,-8.999999999999986,5.000000000000022,0.0,0.0,3.000000000000015,-1.0,-1.0,1.0,8.000000000000025,0.0,-2.0,4.0000000000000036,-3.0,-7.0,-4.0,1.0000000000000178,-4.99999999999998,0.0,0.0,-16.999999999999993,-1.0,-1.0,-9.0,-21.999999999999975,0.0,-2.0,-5.9999999999999964,-3.0,-17.0,6.0,-18.999999999999996,5.000000000000026,0.0,0.0,3.0000000000000133,-1.0,-1.0,1.0,8.000000000000025,0.0,-2.0,4.0000000000000036,-3.0,2.9999999999999973,6.0,11.000000000000014,-14.999999999999982,0.0,0.0,-6.999999999999988,-1.0,-1.0,-9.0,-21.99999999999998,0.0,-2.0,-5.999999999999995,-3.0,-7.000000000000003,-14.0,-8.999999999999986,5.000000000000022,0.0,0.0,13.000000000000016,-1.0,-1.0,11.0,18.000000000000025,0.0,-2.0,14.000000000000005,7.0,13.0,16.0,11.000000000000014
27,27.000000000000014,0.0,0.0,15.000000000000007,-1.0,9.0,21.0,18.000000000000025,0.0,8.0,18.000000000000004,7.0,11.0,15.0,22.000000000000007,-12.99999999999998,0.0,0.0,-4.999999999999987,-1.0,-1.0,-9.0,-1.9999999999999767,0.0,-2.0,-1.9999999999999964,-3.0,-9.0,5.0,-7.999999999999985,17.000000000000018,0.0,0.0,25.000000000000004,9.0,-1.0,11.0,18.000000000000025,0.0,8.0,18.000000000000004,7.0,21.0,15.0,22.000000000000007,-22.999999999999986,0.0,0.0,-4.999999999999982,-1.0,-1.0,-9.0,-11.999999999999973,0.0,-2.0,-11.999999999999996,-3.0,-9.000000000000002,-15.0,-17.999999999999993,-12.999999999999982,0.0,0.0,-14.999999999999996,-1.0,-1.0,-9.0,-11.999999999999973,0.0,-2.0,-22.0,-3.0,-9.0,-25.0,-7.999999999999985,7.000000000000023,0.0,0.0,5.000000000000016,-1.0,-1.0,1.0,8.000000000000027,0.0,-2.0,-1.9999999999999964,-3.0,1.0,-5.0,2.0000000000000187,-2.9999999999999787,0.0,0.0,-24.999999999999993,-1.0,-1.0,-9.0,-21.999999999999975,0.0,-2.0,-11.999999999999996,-3.0,-9.0,5.0,-17.999999999999996,7.000000000000027,0.0,0.0,5.000000000000014,-1.0,-1.0,1.0,8.000000000000027,0.0,-2.0,8.000000000000004,-3.0,0.9999999999999973,5.0,2.000000000000014,-12.999999999999982,0.0,0.0,-14.999999999999986,-1.0,-1.0,-9.0,-21.99999999999998,0.0,-2.0,-1.9999999999999947,-3.0,-9.000000000000004,-15.0,-7.999999999999985,7.000000000000023,0.0,0.0,15.000000000000018,-1.0,-1.0,11.0,18.000000000000025,0.0,-2.0,8.000000000000005,7.0,11.0,15.0,12.000000000000014
28,19.000000000000014,0.0,9.0,18.000000000000007,-1.0,9.0,20.0,18.000000000000025,0.0,8.0,13.000000000000004,7.0,20.0,15.0,24.000000000000007,-10.999999999999979,0.0,-1.0,-1.9999999999999862,-1.0,-1.0,-10.0,-1.9999999999999756,0.0,-2.0,-6.9999999999999964,-3.0,-10.0,5.0,-5.999999999999984,19.000000000000018,0.0,-1.0,18.000000000000004,9.0,-1.0,20.0,18.000000000000025,0.0,8.0,23.000000000000004,7.0,20.0,15.0,14.000000000000007,-20.999999999999986,0.0,-1.0,-1.9999999999999818,-1.0,-1.0,-10.0,-11.999999999999972,0.0,-2.0,-16.999999999999996,-3.0,-10.000000000000002,-15.0,-15.999999999999993,-20.999999999999982,0.0,-1.0,-11.999999999999996,-1.0,-1.0,-10.0,-11.999999999999972,0.0,-2.0,-17.0,-3.0,-10.0,-25.0,-5.999999999999984,9.000000000000025,0.0,-1.0,-1.999999999999984,-1.0,-1.0,0.0,8.000000000000028,0.0,-2.0,3.0000000000000036,-3.0,0.0,-5.0,4.0000000000000195,-0.9999999999999778,0.0,-1.0,-21.999999999999993,-1.0,-1.0,-10.0,-21.999999999999975,0.0,-2.0,-6.9999999999999964,-3.0,-10.0,5.0,-25.999999999999996,9.000000000000028,0.0,-1.0,8.000000000000014,-1.0,-1.0,0.0,8.000000000000028,0.0,-2.0,3.0000000000000036,-3.0,-2.6645352591003757e-15,5.0,4.000000000000015,-10.999999999999982,0.0,-1.0,-11.999999999999986,-1.0,-1.0,-10.0,-21.99999999999998,0.0,-2.0,-6.999999999999995,-3.0,-10.000000000000004,-15.0,-5.999999999999984,9.000000000000025,0.0,-1.0,8.000000000000018,-1.0,-1.0,10.0,18.000000000000025,0.0,-2.0,13.000000000000005,7.0,10.0,15.0,14.000000000000014
29,22.000000000000014,-1.0,9.0,21.000000000000007,-1.0,9.0,20.0,18.000000000000025,0.0,8.0,17.000000000000004,7.0,18.0,15.0,25.000000000000007,-7.999999999999979,-1.0,-1.0,-8.999999999999986,-1.0,-1.0,-10.0,-1.9999999999999745,0.0,-2.0,-2.9999999999999964,-3.0,-12.0,5.0,-4.999999999999983,12.000000000000018,9.0,-1.0,21.000000000000004,9.0,-1.0,20.0,18.000000000000025,0.0,8.0,17.000000000000004,7.0,28.0,15.0,15.000000000000007,-17.999999999999986,-1.0,-1.0,1.0000000000000187,-1.0,-1.0,-10.0,-11.99999999999997,0.0,-2.0,-22.999999999999996,-3.0,-12.000000000000002,-15.0,-14.999999999999993,-17.999999999999982,-1.0,-1.0,-18.999999999999996,-1.0,-1.0,-10.0,-11.99999999999997,0.0,-2.0,-23.0,-3.0,-2.0,-25.0,-4.999999999999983,2.000000000000025,-1.0,-1.0,1.0000000000000164,-1.0,-1.0,0.0,8.00000000000003,0.0,-2.0,7.0000000000000036,-3.0,-2.0,-5.0,5.00000000000002,-7.999999999999978,-1.0,-1.0,-18.999999999999993,-1.0,-1.0,-10.0,-21.999999999999975,0.0,-2.0,-2.9999999999999964,-3.0,-12.0,5.0,-24.999999999999996,12.000000000000028,-1.0,-1.0,1.0000000000000142,-1.0,-1.0,0.0,8.00000000000003,0.0,-2.0,7.0000000000000036,-3.0,-2.0000000000000027,5.0,5.000000000000016,-7.999999999999982,-1.0,-1.0,-8.999999999999986,-1.0,-1.0,-10.0,-21.99999999999998,0.0,-2.0,-2.9999999999999947,-3.0,-12.000000000000004,-15.0,-14.999999999999984,12.000000000000025,-1.0,-1.0,11.000000000000018,-1.0,-1.0,10.0,18.000000000000025,0.0,-2.0,7.000000000000005,7.0,8.0,15.0,15.000000000000014
30,24.000000000000014,7.999997245598173,9.0,23.000000000000007,-1.0,9.0,20.0,18.000000000000025,0.0,8.0,11.000002753966914,7.0,15.0,14.0,27.000000000000007,-5.999999999999978,-1.9999996939553526,-1.0,-6.999999999999985,-1.0,-1.0,-10.0,-1.9999999999999734,0.0,-2.0,0.999999694003681,-3.0,-5.0,4.0,-12.999999999999982,14.000000000000018,8.000000306044647,-1.0,23.000000000000004,9.0,-1.0,20.0,18.000000000000025,0.0,8.0,20.99999969400368,7.0,25.0,14.0,17.000000000000007,-25.999999999999986,-1.9999996939553526,-1.0,-6.9999999999999805,-1.0,-1.0,-10.0,-11.999999999999968,0.0,-2.0,-19.00000030599632,-3.0,-15.000000000000002,-6.0,-12.999999999999993,-15.999999999999982,-1.9999996939553526,-1.0,-16.999999999999996,-1.0,-1.0,-10.0,-11.999999999999968,0.0,-2.0,-19.000000305996323,-3.0,-5.0,-26.0,-12.999999999999982,4.000000000000026,-1.9999996939553526,-1.0,3.0000000000000173,-1.0,-1.0,0.0,8.000000000000032,0.0,-2.0,0.999999694003681,-3.0,-5.0,-6.0,7.000000000000021,-5.999999999999977,-1.9999996939553526,-1.0,-16.999999999999993,-1.0,-1.0,-10.0,-21.999999999999975,0.0,-2.0,-9.00000030599632,-3.0,-15.0,4.0,-22.999999999999996,14.000000000000028,-1.9999996939553526,-1.0,3.000000000000015,-1.0,-1.0,0.0,8.000000000000032,0.0,-2.0,10.99999969400368,-3.0,-5.0000000000000036,4.0,7.000000000000017,-5.999999999999981,-1.9999996939553526,-1.0,-16.999999999999986,-1.0,-1.0,-10.0,-21.99999999999998,0.0,-2.0,-9.000000305996316,-3.0,-5.0000000000000036,-16.0,-12.999999999999982,4.000000000000026,-1.9999996939553526,-1.0,13.000000000000018,-1.0,-1.0,10.0,18.000000000000025,0.0,-2.0,10.999999694003684,7.0,15.0,14.0,17.000000000000014
31,27.000000000000014,7.999997245598173,8.0,16.000000000000007,-1.0,9.0,20.0,18.000000000000025,9.0,8.0,15.000002753966914,7.0,22.0,14.0,21.000000000000007,-2.9999999999999774,-1.9999996939553526,-2.0,-3.9999999999999845,-1.0,-1.0,-10.0,-1.9999999999999722,-1.0,-2.0,-5.000000305996319,-3.0,-8.0,4.0,-8.999999999999982,17.000000000000018,8.000000306044647,8.0,16.000000000000004,9.0,-1.0,20.0,18.000000000000025,-1.0,8.0,14.99999969400368,7.0,22.0,14.0,21.000000000000007,-22.999999999999986,-1.9999996939553526,-2.0,-3.99999999999998,-1.0,-1.0,-10.0,-11.999999999999966,-1.0,-2.0,-15.00000030599632,-3.0,-18.000000000000004,-6.0,-18.999999999999993,-22.999999999999982,-1.9999996939553526,-2.0,-13.999999999999996,-1.0,-1.0,-10.0,-11.999999999999966,-1.0,-2.0,-15.000000305996323,-3.0,-8.0,-26.0,-8.999999999999982,7.000000000000027,-1.9999996939553526,-2.0,6.000000000000018,-1.0,-1.0,0.0,8.000000000000034,-1.0,-2.0,4.999999694003681,-3.0,-8.0,-6.0,1.0000000000000213,-2.9999999999999765,-1.9999996939553526,-2.0,-23.999999999999993,-1.0,-1.0,-10.0,-21.999999999999975,-1.0,-2.0,-15.00000030599632,-3.0,-8.0,4.0,-18.999999999999996,7.000000000000028,-1.9999996939553526,-2.0,6.000000000000016,-1.0,-1.0,0.0,8.000000000000034,-1.0,-2.0,4.99999969400368,-3.0,1.9999999999999964,4.0,11.000000000000018,-12.999999999999982,-1.9999996939553526,-2.0,-13.999999999999986,-1.0,-1.0,-10.0,-21.99999999999998,-1.0,-2.0,-5.000000305996316,-3.0,-8.000000000000004,-16.0,-8.999999999999982,7.000000000000027,-1.9999996939553526,-2.0,16.000000000000018,-1.0,-1.0,10.0,18.000000000000025,-1.0,-2.0,14.999999694003684,7.0,12.0,14.0,11.000000000000014
32,28.000000000000014,7.999997245598173,8.0,21.000000000000007,-1.0,9.0,20.0,18.000000000000025,9.0,8.0,18.000002753966914,7.0,19.0,14.0,23.000000000000007,-1.9999999999999765,-1.9999996939553526,-2.0,-8.999999999999984,-1.0,-1.0,-10.0,-1.9999999999999711,-1.0,-2.0,-2.0000003059963185,-3.0,-11.0,4.0,-6.999999999999981,18.000000000000018,8.000000306044647,8.0,21.000000000000004,9.0,-1.0,20.0,18.000000000000025,-1.0,8.0,17.99999969400368,7.0,19.0,14.0,23.000000000000007,-21.999999999999986,-1.9999996939553526,-2.0,-8.99999999999998,-1.0,-1.0,-10.0,-11.999999999999964,-1.0,-2.0,-22.00000030599632,-3.0,-11.000000000000004,-6.0,-16.999999999999993,-21.999999999999982,-1.9999996939553526,-2.0,-18.999999999999996,-1.0,-1.0,-10.0,-11.999999999999964,-1.0,-2.0,-22.000000305996323,-3.0,-1.0,-26.0,-6.999999999999981,8.000000000000028,-1.9999996939553526,-2.0,1.0000000000000178,-1.0,-1.0,0.0,8.000000000000036,-1.0,-2.0,-2.000000305996319,-3.0,-1.0,-6.0,3.000000000000022,-11.999999999999977,-1.9999996939553526,-2.0,-18.999999999999993,-1.0,-1.0,-10.0,-21.999999999999975,-1.0,-2.0,-12.00000030599632,-3.0,-11.0,4.0,-16.999999999999996,8.000000000000028,-1.9999996939553526,-2.0,11.000000000000016,-1.0,-1.0,0.0,8.000000000000036,-1.0,-2.0,7.99999969400368,-3.0,-1.000000000000004,4.0,3.0000000000000187,-11.999999999999982,-1.9999996939553526,-2.0,-8.999999999999986,-1.0,-1.0,-10.0,-21.99999999999998,-1.0,-2.0,-2.000000305996316,-3.0,-11.000000000000004,-16.0,-16.999999999999982,8.000000000000028,-1.9999996939553526,-2.0,11.000000000000018,-1.0,-1.0,10.0,18.000000000000025,-1.0,-2.0,17.999999694003684,7.0,9.0,14.0,13.000000000000014
