iteration,"x[1,2]","x[1,8]","x[2,7]","x[2,8]","x[3,0]","x[3,4]","x[3,9]","x[4,5]","x[4,8]","x[6,0]","x[6,5]","x[6,7]","x[6,8]","x[6,9]","x[7,2]","x[8,2]","x[8,5]","x[9,0]","x[9,8]"
132,1.0,0.0,0.0,1.0,0.37000000000000005,0.64,0.12000000000000001,0.02,0.7400000000000001,0.5700000000000001,0.4600000000000001,0.0,0.36,0.02,0.0,0.0,0.5900000000000001,0.8900000000000001,0.9300000000000002
133,1.0,0.0,0.0,1.0,0.37000000000000005,0.79,0.0,0.09000000000000001,0.7200000000000001,0.63,0.58,0.0,0.38,0.07,0.0,0.0,0.48,0.8400000000000002,1.0
134,1.0,0.0,0.0,1.0,0.32,0.98,0.07,0.11,0.7500000000000002,0.7100000000000001,0.42,0.0,0.24,0.09000000000000001,0.0,0.0,0.49000000000000005,1.0,1.0
135,1.0,0.0,0.0,1.0,0.33,0.8800000000000001,0.14,0.12000000000000001,0.76,0.59,0.5800000000000001,0.0,0.26,0.1,0.0,0.0,0.48,0.8800000000000001,1.0
136,1.0,0.0,0.0,1.0,0.25,0.8600000000000001,0.39,0.04,0.75,0.56,0.51,0.0,0.35000000000000003,0.09,0.0,0.0,0.51,0.9299999999999999,0.8600000000000001
137,1.0,0.0,0.0,1.0,0.26,0.7500000000000001,0.13,0.19,0.7700000000000001,0.37,0.37000000000000005,0.0,0.42000000000000004,0.21,0.0,0.0,0.51,0.9500000000000002,0.8400000000000002
138,1.0,0.0,0.0,1.0,0.41000000000000003,0.67,0.4,0.09000000000000001,0.5800000000000001,0.49,0.5999999999999999,0.0,0.39999999999999997,0.14,0.0,0.0,0.35000000000000003,0.9300000000000002,0.93
139,1.0,0.0,0.0,1.0,0.28,0.81,0.32,0.07,0.77,0.54,0.4700000000000001,0.05,0.39,0.02,0.05,0.0,0.6,0.93,0.8600000000000001
140,1.0,0.0,0.0,1.0,0.21000000000000002,0.86,0.18000000000000002,0.07,0.86,0.5800000000000001,0.53,0.0,0.42000000000000004,0.07,0.0,0.0,0.42000000000000004,0.8800000000000001,0.98
141,1.0,0.0,0.0,1.0,0.25,0.8400000000000002,0.28,0.13,0.7900000000000001,0.51,0.33,0.0,0.3,0.16999999999999998,0.0,0.0,0.58,1.0,0.9300000000000002
142,1.0,0.0,0.0,1.0,0.21,0.6200000000000001,0.26,0.09,0.6,0.59,0.31,0.0,0.48,0.14,0.0,0.0,0.64,0.9299999999999999,1.0
143,1.0,0.0,0.0,1.0,0.33,0.79,0.37000000000000005,0.14,0.5700000000000001,0.44999999999999996,0.55,0.0,0.55,0.09000000000000001,0.0,0.0,0.4,0.9500000000000002,1.0
144,1.0,0.0,0.0,1.0,0.4800000000000001,0.7000000000000001,0.07,0.04,0.52,0.4600000000000001,0.7600000000000001,0.0,0.52,0.05,0.0,0.0,0.24000000000000002,0.8600000000000002,1.0
145,1.0,0.0,0.0,1.0,0.51,0.4600000000000001,0.21000000000000002,0.0,0.53,0.54,0.68,0.0,0.36,0.0,0.0,0.0,0.39,0.9099999999999999,1.0
146,1.0,0.0,0.0,1.0,0.63,0.6500000000000001,0.09000000000000001,0.09000000000000001,0.44000000000000006,0.31000000000000005,0.4600000000000001,0.0,0.62,0.02,0.0,0.0,0.51,0.98,1.0
147,1.0,0.0,0.0,1.0,0.46,0.5800000000000001,0.0,0.09,0.49000000000000005,0.6000000000000001,0.28,0.0,0.52,0.0,0.0,0.0,0.7000000000000002,1.0,0.9500000000000002
148,1.0,0.0,0.0,1.0,0.44000000000000006,0.7200000000000001,0.09000000000000001,0.11000000000000001,0.68,0.52,0.24,0.0,0.55,0.0,0.0,0.0,0.78,1.0,1.0
149,1.0,0.0,0.0,1.0,0.32,0.8600000000000002,0.09,0.07,0.7200000000000001,0.49000000000000005,0.38,0.05,0.53,0.0,0.05,0.0,0.59,0.9299999999999999,1.0
150,1.0,0.0,0.0,1.0,0.43000000000000005,0.9100000000000001,0.23,0.02,0.7400000000000001,0.44000000000000006,0.5100000000000001,0.0,0.51,0.0,0.0,0.0,0.56,0.8800000000000001,0.81
151,1.0,0.0,0.0,1.0,0.53,0.9500000000000002,0.3,0.0,0.8800000000000001,0.51,0.53,0.0,0.49,0.07,0.0,0.0,0.5100000000000001,0.81,0.98
152,1.0,0.0,0.0,1.0,0.42,0.91,0.24000000000000002,0.02,0.64,0.51,0.44000000000000006,0.0,0.51,0.0,0.0,0.0,0.56,0.9300000000000002,1.0
153,1.0,0.0,0.0,1.0,0.39,0.89,0.27,0.07,0.6400000000000001,0.51,0.51,0.0,0.44000000000000006,0.05,0.0,0.0,0.5100000000000001,0.9299999999999999,1.0
154,1.0,0.0,0.0,1.0,0.21000000000000002,0.7400000000000001,0.19999999999999998,0.02,0.7400000000000001,0.7500000000000001,0.5100000000000001,0.0,0.24,0.0,0.0,0.0,0.53,1.0,0.9500000000000002
155,1.0,0.0,0.0,1.0,0.16,0.5499999999999999,0.38,0.07,0.65,0.5800000000000001,0.56,0.0,0.42000000000000004,0.16,0.0,0.0,0.4800000000000001,1.0,1.0
156,1.0,0.0,0.0,1.0,0.06,0.7500000000000001,0.32000000000000006,0.07,0.6800000000000002,0.7200000000000002,0.4600000000000001,0.0,0.25,0.05,0.0,0.0,0.63,1.0,1.0
157,1.0,0.0,0.0,1.0,0.14,0.62,0.39,0.19,0.62,0.8599999999999999,0.39,0.0,0.31000000000000005,0.0,0.0,0.0,0.44000000000000006,1.0,1.0
158,1.0,0.0,0.0,1.0,0.19,0.7600000000000001,0.35000000000000003,0.24,0.5600000000000002,0.45,0.53,0.05,0.61,0.0,0.05,0.0,0.39,1.0,1.0
159,1.0,0.0,0.0,1.0,0.25,0.8900000000000001,0.33,0.16000000000000003,0.63,0.55,0.38,0.0,0.46,0.02,0.0,0.0,0.52,1.0,1.0
160,1.0,0.0,0.0,1.0,0.28,0.9299999999999999,0.3,0.0,0.6699999999999999,0.36,0.51,0.0,0.54,0.0,0.0,0.0,0.53,1.0,1.0
161,1.0,0.0,0.0,1.0,0.22,0.91,0.29000000000000004,0.04,0.7000000000000001,0.43000000000000005,0.51,0.0,0.5800000000000001,0.0,0.0,0.0,0.54,1.0,0.8600000000000001
162,1.0,0.0,0.0,1.0,0.27,0.91,0.31,0.05,0.6700000000000002,0.5,0.6300000000000001,0.0,0.49,0.07,0.0,0.0,0.41000000000000003,1.0,0.93
163,1.0,0.0,0.0,1.0,0.48,0.98,0.07,0.04,0.7700000000000001,0.59,0.37,0.0,0.4600000000000001,0.0,0.0,0.0,0.6100000000000001,0.9299999999999999,1.0
164,1.0,0.0,0.0,1.0,0.44000000000000006,0.9299999999999999,0.0,0.05,0.8300000000000001,0.6200000000000001,0.46,0.0,0.5,0.0,0.0,0.0,0.5800000000000001,0.93,1.0
165,1.0,0.0,0.0,1.0,0.37,0.91,0.09000000000000001,0.07,0.7000000000000001,0.8200000000000001,0.54,0.0,0.33000000000000007,0.0,0.0,0.0,0.48000000000000004,1.0,1.0
166,1.0,0.0,0.0,1.0,0.27,0.8400000000000001,0.0,0.04,0.8200000000000001,0.7400000000000001,0.65,0.0,0.32,0.05,0.0,0.0,0.44000000000000006,0.9299999999999999,0.98
167,1.0,0.0,0.0,1.0,0.36,0.64,0.07,0.11,0.6900000000000001,0.51,0.42000000000000004,0.0,0.35,0.05,0.0,0.0,0.56,0.98,1.0
168,1.0,0.0,0.0,1.0,0.41000000000000003,0.7200000000000001,0.18,0.02,0.72,0.51,0.55,0.05,0.42,0.02,0.05,0.0,0.6100000000000001,1.0,1.0
169,1.0,0.0,0.0,1.0,0.35000000000000003,0.4600000000000001,0.42000000000000004,0.02,0.44000000000000006,0.44,0.38000000000000006,0.0,0.67,0.0,0.0,0.0,0.64,1.0,1.0
170,1.0,0.0,0.0,1.0,0.48,0.7000000000000001,0.30000000000000004,0.05,0.43999999999999995,0.56,0.26,0.0,0.6600000000000001,0.0,0.0,0.0,0.7100000000000001,1.0,1.0
171,1.0,0.0,0.0,1.0,0.21000000000000002,0.8600000000000002,0.43999999999999995,0.04,0.55,0.42000000000000004,0.54,0.0,0.44000000000000006,0.0,0.0,0.0,0.53,1.0,1.0
172,1.0,0.0,0.0,1.0,0.19,0.9100000000000001,0.31000000000000005,0.02,0.8700000000000001,0.55,0.51,0.0,0.45000000000000007,0.07,0.0,0.0,0.54,1.0,0.93
173,1.0,0.0,0.0,1.0,0.16000000000000003,1.0,0.25,0.0,1.0,0.5400000000000001,0.59,0.0,0.48,0.14,0.0,0.0,0.45000000000000007,0.9300000000000002,0.81
174,1.0,0.0,0.0,1.0,0.33999999999999997,1.0,0.18000000000000002,0.09000000000000001,0.98,0.7200000000000001,0.48,0.0,0.36,0.07,0.0,0.0,0.4700000000000001,0.6500000000000001,0.7900000000000001
175,1.0,0.0,0.0,1.0,0.45,1.0,0.16000000000000003,0.02,0.8600000000000001,0.53,0.52,0.0,0.41000000000000003,0.16999999999999998,0.0,0.0,0.55,0.81,0.9100000000000001
176,1.0,0.0,0.0,1.0,0.53,0.9600000000000002,0.09000000000000001,0.1,0.8600000000000001,0.39,0.38,0.0,0.5,0.07,0.0,0.0,0.64,0.9299999999999999,0.91
177,1.0,0.0,0.0,1.0,0.45000000000000007,1.0,0.14,0.14,0.59,0.33,0.38,0.0,0.62,0.02,0.0,0.0,0.5700000000000001,1.0,1.0
178,1.0,0.0,0.0,1.0,0.38,0.84,0.29000000000000004,0.11000000000000001,0.5,0.4,0.27,0.05,0.77,0.02,0.05,0.0,0.66,1.0,0.98
179,1.0,0.0,0.0,1.0,0.5700000000000001,0.52,0.27,0.12,0.52,0.45999999999999996,0.33999999999999997,0.0,0.5200000000000001,0.0,0.0,0.0,0.6300000000000001,0.9300000000000002,1.0
180,1.0,0.0,0.0,1.0,0.69,0.51,0.21000000000000002,0.28,0.5900000000000001,0.49000000000000005,0.35000000000000003,0.0,0.5700000000000001,0.0,0.0,0.0,0.5,1.0,1.0
181,1.0,0.0,0.0,1.0,0.49,0.67,0.13999999999999999,0.23,0.4600000000000001,0.29000000000000004,0.5,0.0,0.6200000000000001,0.0,0.0,0.0,0.43,0.9299999999999999,0.8800000000000001
182,1.0,0.0,0.0,1.0,0.6000000000000001,0.6100000000000001,0.21000000000000002,0.09000000000000001,0.5200000000000001,0.45,0.5,0.0,0.5700000000000001,0.07,0.0,0.0,0.53,1.0,1.0
183,1.0,0.0,0.0,1.0,0.54,0.5700000000000001,0.17,0.09000000000000001,0.5,0.5000000000000001,0.7200000000000001,0.0,0.48000000000000004,0.0,0.0,0.0,0.30000000000000004,0.8800000000000001,1.0
184,1.0,0.0,0.0,1.0,0.5800000000000001,0.7100000000000001,0.13,0.0,0.7100000000000001,0.5700000000000001,0.7000000000000001,0.0,0.45000000000000007,0.0,0.0,0.0,0.31999999999999995,0.9100000000000001,1.0
185,1.0,0.0,0.0,1.0,0.53,0.8800000000000001,0.16,0.06,0.8200000000000001,0.67,0.56,0.0,0.21,0.05,0.0,0.0,0.49000000000000005,0.7200000000000001,1.0
186,1.0,0.0,0.0,1.0,0.45,1.0,0.18000000000000002,0.02,1.0,0.79,0.65,0.0,0.29000000000000004,0.11,0.0,0.0,0.35,0.86,1.0
187,1.0,0.0,0.0,1.0,0.21000000000000002,1.0,0.07,0.1,0.9500000000000002,0.65,0.43999999999999995,0.0,0.19999999999999998,0.19,0.0,0.0,0.53,1.0,1.0
188,1.0,0.0,0.0,1.0,0.09000000000000001,1.0,0.18000000000000002,0.0,0.95,0.68,0.7000000000000001,0.05,0.23,0.16,0.05,0.0,0.33999999999999997,0.9299999999999999,0.93
189,1.0,0.0,0.0,1.0,0.06,1.0,0.22000000000000003,0.09000000000000001,0.96,0.7200000000000001,0.7400000000000001,0.0,0.33,0.0,0.0,0.0,0.33000000000000007,1.0,0.98
190,1.0,0.0,0.0,1.0,0.14,1.0,0.30000000000000004,0.09000000000000001,0.9300000000000002,0.77,0.4700000000000001,0.0,0.33,0.0,0.0,0.0,0.62,1.0,0.8800000000000001
191,1.0,0.0,0.0,1.0,0.26,1.0,0.29000000000000004,0.16000000000000003,0.74,0.55,0.13,0.0,0.49,0.05,0.0,0.0,0.7300000000000001,1.0,0.8100000000000002
192,1.0,0.0,0.0,1.0,0.3400000000000001,0.8800000000000001,0.36000000000000004,0.35,0.44,0.37999999999999995,0.18,0.0,0.7400000000000001,0.02,0.0,0.0,0.53,1.0,0.8900000000000001
193,1.0,0.0,0.0,1.0,0.42,0.91,0.42000000000000004,0.27,0.32000000000000006,0.16,0.04,0.0,0.8700000000000001,0.0,0.0,0.0,0.73,1.0,0.9299999999999999
194,1.0,0.0,0.0,1.0,0.51,1.0,0.32000000000000006,0.17,0.39,0.22999999999999998,0.14,0.0,0.81,0.02,0.0,0.0,0.8800000000000001,1.0,0.93
195,1.0,0.0,0.0,1.0,0.56,1.0,0.21000000000000002,0.06,0.49,0.25,0.22,0.0,0.7700000000000001,0.0,0.0,0.0,0.9600000000000002,1.0,1.0
196,1.0,0.0,0.0,1.0,0.6099999999999999,0.9500000000000002,0.14,0.11,0.44000000000000006,0.32000000000000006,0.47000000000000003,0.0,0.77,0.05,0.0,0.0,0.55,1.0,1.0
197,1.0,0.0,0.0,1.0,0.67,1.0,0.24,0.02,0.53,0.3,0.49,0.0,0.6800000000000002,0.02,0.0,0.0,0.56,1.0,1.0
198,1.0,0.0,0.0,1.0,0.68,0.91,0.27,0.02,0.47000000000000003,0.33,0.5800000000000001,0.0,0.68,0.0,0.0,0.0,0.44000000000000006,0.81,1.0
199,1.0,0.0,0.0,1.0,0.8200000000000001,0.4800000000000001,0.02,0.07,0.6,0.55,0.77,0.0,0.44,0.07,0.0,0.0,0.25,0.9299999999999999,1.0
200,1.0,0.0,0.0,1.0,0.7100000000000001,0.59,0.0,0.11,0.7800000000000001,0.48000000000000004,0.53,0.0,0.36,0.0,0.0,0.0,0.39999999999999997,1.0,1.0
201,1.0,0.0,0.0,1.0,0.7000000000000001,0.79,0.14,0.04,0.9100000000000001,0.6900000000000001,0.68,0.05,0.26,0.12000000000000001,0.05,0.0,0.35000000000000003,0.81,1.0
202,1.0,0.0,0.0,1.0,0.48,0.8300000000000001,0.12000000000000001,0.05,1.0,0.6000000000000001,0.7200000000000001,0.0,0.33999999999999997,0.12,0.0,0.0,0.27,0.6799999999999999,1.0
203,1.0,0.0,0.0,1.0,0.56,0.8800000000000001,0.07,0.26,0.8800000000000001,0.4700000000000001,0.51,0.0,0.35000000000000003,0.14,0.0,0.0,0.37,0.8800000000000001,1.0
204,1.0,0.0,0.0,1.0,0.30000000000000004,1.0,0.07,0.47,0.68,0.58,0.33999999999999997,0.0,0.28,0.07,0.0,0.0,0.3500000000000001,0.93,1.0
205,1.0,0.0,0.0,1.0,0.16,1.0,0.19,0.26,0.7400000000000001,0.53,0.64,0.0,0.39,0.17,0.0,0.0,0.24,1.0,1.0
206,1.0,0.0,0.0,1.0,0.14,1.0,0.27,0.30000000000000004,0.8900000000000001,0.5700000000000001,0.6,0.0,0.43,0.21,0.0,0.0,0.29000000000000004,1.0,0.8800000000000001
207,1.0,0.0,0.0,1.0,0.16,0.9500000000000002,0.23,0.44000000000000006,0.7900000000000001,0.49000000000000005,0.42,0.0,0.4600000000000001,0.09000000000000001,0.0,0.0,0.18000000000000002,1.0,1.0
208,1.0,0.0,0.0,1.0,0.35,1.0,0.32000000000000006,0.37,0.49,0.61,0.39,0.0,0.38,0.04,0.0,0.0,0.35000000000000003,1.0,0.93
209,1.0,0.0,0.0,1.0,0.44000000000000006,0.8400000000000001,0.26,0.07,0.7500000000000001,0.49000000000000005,0.56,0.0,0.54,0.05,0.0,0.0,0.44000000000000006,0.9300000000000002,1.0
210,1.0,0.0,0.0,1.0,0.7700000000000001,1.0,0.23000000000000004,0.0,0.76,0.51,0.53,0.0,0.48000000000000004,0.0,0.0,0.0,0.56,1.0,1.0
211,1.0,0.0,0.0,1.0,0.7400000000000001,1.0,0.04,0.0,0.7000000000000001,0.52,0.51,0.05,0.51,0.02,0.05,0.0,0.53,0.81,1.0
212,1.0,0.0,0.0,1.0,0.56,1.0,0.02,0.09000000000000001,0.5800000000000001,0.36,0.51,0.0,0.49000000000000005,0.12,0.0,0.0,0.49000000000000005,1.0,1.0
213,1.0,0.0,0.0,1.0,0.51,1.0,0.0,0.21000000000000002,0.7900000000000001,0.34,0.56,0.0,0.52,0.12000000000000001,0.0,0.0,0.45999999999999996,1.0,1.0
214,1.0,0.0,0.0,1.0,0.56,1.0,0.0,0.30000000000000004,0.89,0.36,0.45999999999999996,0.0,0.4100000000000001,0.18,0.0,0.0,0.35000000000000003,1.0,1.0
215,1.0,0.0,0.0,1.0,0.45999999999999996,1.0,0.19,0.37,0.7400000000000001,0.5299999999999999,0.13,0.0,0.57,0.02,0.0,0.0,0.5199999999999999,1.0,0.8800000000000001
216,1.0,0.0,0.0,1.0,0.28,1.0,0.12000000000000001,0.38,0.63,0.41000000000000003,0.2,0.0,0.5600000000000002,0.02,0.0,0.0,0.7000000000000001,1.0,1.0
217,1.0,0.0,0.0,1.0,0.41000000000000003,0.9500000000000002,0.24000000000000002,0.32,0.6300000000000001,0.54,0.28,0.0,0.53,0.07,0.0,0.0,0.62,1.0,1.0
218,1.0,0.0,0.0,1.0,0.45,0.91,0.23,0.18,0.44,0.39,0.30000000000000004,0.0,0.51,0.12000000000000001,0.0,0.0,0.56,1.0,0.93
219,1.0,0.0,0.0,1.0,0.49000000000000005,1.0,0.2700000000000001,0.09000000000000001,0.43999999999999995,0.49,0.52,0.0,0.6100000000000001,0.14,0.0,0.0,0.46,1.0,1.0
220,1.0,0.0,0.0,1.0,0.7200000000000001,1.0,0.17,0.09000000000000001,0.49,0.23,0.6200000000000001,0.0,0.8,0.02,0.0,0.0,0.38,1.0,1.0
221,1.0,0.0,0.0,1.0,0.7200000000000001,1.0,0.02,0.0,0.51,0.32,0.44000000000000006,0.0,0.43000000000000005,0.15000000000000002,0.0,0.0,0.6000000000000001,1.0,1.0
222,1.0,0.0,0.0,1.0,0.67,1.0,0.02,0.19,0.7200000000000001,0.39000000000000007,0.6000000000000001,0.0,0.5700000000000001,0.07,0.0,0.0,0.51,0.9300000000000002,1.0
223,1.0,0.0,0.0,1.0,0.54,1.0,0.05,0.18,0.77,0.47,0.45000000000000007,0.0,0.4800000000000001,0.02,0.0,0.0,0.53,1.0,1.0
224,1.0,0.0,0.0,1.0,0.43000000000000005,1.0,0.19,0.12000000000000001,0.8800000000000001,0.53,0.55,0.05,0.52,0.0,0.05,0.0,0.37,1.0,1.0
225,1.0,0.0,0.0,1.0,0.5,1.0,0.04,0.02,0.93,0.56,0.49,0.0,0.4100000000000001,0.0,0.0,0.0,0.5800000000000001,1.0,1.0
226,1.0,0.0,0.0,1.0,0.62,1.0,0.02,0.02,1.0,0.5800000000000001,0.53,0.0,0.47,0.05,0.0,0.0,0.54,0.81,1.0
227,1.0,0.0,0.0,1.0,0.45000000000000007,1.0,0.12,0.02,0.98,0.6300000000000001,0.42000000000000004,0.0,0.39,0.02,0.0,0.0,0.6000000000000001,0.79,0.8800000000000001
228,1.0,0.0,0.0,1.0,0.4600000000000001,1.0,0.09000000000000001,0.07,0.8600000000000001,0.48000000000000004,0.53,0.0,0.53,0.07,0.0,0.0,0.51,0.7700000000000001,0.88
229,1.0,0.0,0.0,1.0,0.48,1.0,0.14,0.0,0.6,0.55,0.4600000000000001,0.0,0.42,0.05,0.0,0.0,0.56,1.0,0.8700000000000001
230,1.0,0.0,0.0,1.0,0.56,0.91,0.11,0.04,0.68,0.24,0.53,0.0,0.61,0.12,0.0,0.0,0.54,1.0,0.9300000000000002
231,1.0,0.0,0.0,1.0,0.51,1.0,0.09000000000000001,0.02,0.7200000000000001,0.36000000000000004,0.49,0.0,0.44,0.23,0.0,0.0,0.53,1.0,0.9500000000000002
232,1.0,0.0,0.0,1.0,0.66,1.0,0.02,0.05,0.4800000000000001,0.39,0.62,0.0,0.48000000000000004,0.22,0.0,0.0,0.51,1.0,1.0
233,1.0,0.0,0.0,1.0,0.46,1.0,0.04,0.11,0.6100000000000001,0.39,0.47000000000000003,0.0,0.4600000000000001,0.24000000000000002,0.0,0.0,0.48000000000000004,1.0,1.0
234,1.0,0.0,0.0,1.0,0.5700000000000001,0.9500000000000002,0.12000000000000001,0.29000000000000004,0.4600000000000001,0.28,0.44,0.0,0.6100000000000001,0.09000000000000001,0.0,0.0,0.49,0.8800000000000001,1.0
235,1.0,0.0,0.0,1.0,0.5100000000000001,1.0,0.05,0.3,0.8400000000000001,0.39,0.61,0.05,0.29000000000000004,0.24,0.05,0.0,0.18,0.9300000000000002,0.98
236,1.0,0.0,0.0,1.0,0.61,1.0,0.07,0.29000000000000004,0.8400000000000002,0.6600000000000001,0.54,0.0,0.23,0.16,0.0,0.0,0.21,1.0,1.0
237,1.0,0.0,0.0,1.0,0.62,1.0,0.1,0.22999999999999998,0.79,0.62,0.4800000000000001,0.0,0.33999999999999997,0.23,0.0,0.0,0.38,0.93,1.0
238,1.0,0.0,0.0,1.0,0.39999999999999997,1.0,0.09000000000000001,0.21000000000000002,0.4800000000000001,0.47,0.6,0.0,0.38,0.11,0.0,0.0,0.44000000000000006,1.0,1.0
239,1.0,0.0,0.0,1.0,0.44000000000000006,1.0,0.05,0.25,0.7300000000000001,0.39,0.51,0.0,0.48,0.19,0.0,0.0,0.45000000000000007,1.0,1.0
240,1.0,0.0,0.0,1.0,0.54,1.0,0.04,0.4,0.91,0.30000000000000004,0.28,0.0,0.4,0.26,0.0,0.0,0.52,1.0,1.0
241,1.0,0.0,0.0,1.0,0.6900000000000001,1.0,0.0,0.29000000000000004,0.93,0.21,0.19999999999999998,0.0,0.67,0.09000000000000001,0.0,0.0,0.63,1.0,0.8800000000000001
242,1.0,0.0,0.0,1.0,0.56,1.0,0.0,0.18000000000000002,0.98,0.37,0.44999999999999996,0.0,0.6200000000000001,0.15000000000000002,0.0,0.0,0.48,1.0,0.86
243,1.0,0.0,0.0,1.0,0.8200000000000001,1.0,0.09000000000000001,0.14,0.9300000000000002,0.44000000000000006,0.4100000000000001,0.0,0.5,0.25,0.0,0.0,0.54,1.0,0.8800000000000001
244,1.0,0.0,0.0,1.0,0.9000000000000001,1.0,0.14,0.0,1.0,0.36,0.5599999999999999,0.0,0.55,0.11,0.0,0.0,0.4800000000000001,0.8800000000000001,0.93
245,1.0,0.0,0.0,1.0,0.91,1.0,0.0,0.02,0.8800000000000001,0.32000000000000006,0.4800000000000001,0.0,0.44999999999999996,0.16,0.0,0.0,0.59,1.0,0.98
246,1.0,0.0,0.0,1.0,0.79,1.0,0.02,0.0,0.48,0.2,0.59,0.0,0.53,0.34,0.0,0.0,0.5,1.0,1.0
247,1.0,0.0,0.0,1.0,0.6900000000000001,1.0,0.02,0.18,0.29000000000000004,0.07,0.4800000000000001,0.0,0.54,0.4100000000000001,0.0,0.0,0.61,1.0,1.0
248,1.0,0.0,0.0,1.0,0.7100000000000001,1.0,0.02,0.02,0.53,0.11000000000000001,0.44000000000000006,0.0,0.7500000000000001,0.23,0.0,0.0,0.5600000000000002,1.0,1.0
249,1.0,0.0,0.0,1.0,0.8300000000000001,0.91,0.09,0.0,0.28,0.1,0.4600000000000001,0.0,0.7100000000000001,0.18999999999999997,0.0,0.0,0.6,1.0,1.0
250,1.0,0.0,0.0,1.0,0.98,0.32000000000000006,0.0,0.09000000000000001,0.25,0.04,0.32,0.0,0.8300000000000001,0.09000000000000001,0.0,0.0,0.68,1.0,1.0
251,1.0,0.0,0.0,1.0,1.0,0.25,0.0,0.11,0.6300000000000001,0.0,0.21000000000000002,0.0,1.0,0.02,0.0,0.0,0.7200000000000001,1.0,1.0
252,1.0,0.0,0.0,1.0,0.93,0.23,0.09,0.07,0.91,0.02,0.04,0.0,0.93,0.07,0.0,0.0,0.9300000000000002,1.0,1.0
253,1.0,0.0,0.0,1.0,0.8500000000000002,0.8300000000000001,0.05,0.14,0.8600000000000001,0.0,0.0,0.0,1.0,0.02,0.0,0.0,1.0,1.0,0.8800000000000001
254,1.0,0.0,0.0,1.0,0.9100000000000001,1.0,0.0,0.02,1.0,0.02,0.02,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.93
255,1.0,0.0,0.0,1.0,0.89,0.98,0.0,0.0,1.0,0.02,0.04,0.0,0.98,0.02,0.0,0.0,1.0,1.0,0.91
256,1.0,0.0,0.0,1.0,0.79,1.0,0.12000000000000001,0.04,0.98,0.21,0.0,0.0,0.81,0.05,0.0,0.0,1.0,0.93,0.98
257,1.0,0.0,0.0,1.0,0.6900000000000001,1.0,0.05,0.0,0.93,0.52,0.23,0.0,0.5,0.12000000000000001,0.0,0.0,0.9,1.0,1.0
258,1.0,0.0,0.0,1.0,0.63,1.0,0.12000000000000001,0.02,1.0,0.48,0.4,0.0,0.26,0.25000000000000006,0.0,0.0,0.74,0.8800000000000001,1.0
259,1.0,0.0,0.0,1.0,0.37,1.0,0.07,0.35000000000000003,0.96,0.54,0.36,0.0,0.24,0.32,0.0,0.0,0.56,0.9000000000000001,1.0
260,1.0,0.0,0.0,1.0,0.25,1.0,0.12000000000000001,0.42,1.0,0.6300000000000001,0.49,0.05,0.30000000000000004,0.18,0.05,0.0,0.23,0.8900000000000001,0.9
261,1.0,0.0,0.0,1.0,0.39,1.0,0.08,0.42,0.98,0.51,0.5800000000000001,0.0,0.21,0.12000000000000001,0.0,0.0,0.14,0.8400000000000002,1.0
262,1.0,0.0,0.0,1.0,0.5000000000000001,1.0,0.04,0.29,0.89,0.7000000000000001,0.6900000000000001,0.0,0.22,0.1,0.0,0.0,0.04,0.9299999999999999,0.93
263,1.0,0.0,0.0,1.0,0.5700000000000001,1.0,0.14,0.24000000000000002,0.6,0.9100000000000001,0.8300000000000001,0.0,0.12000000000000001,0.18000000000000002,0.0,0.0,0.09000000000000001,0.9300000000000002,1.0
264,1.0,0.0,0.0,1.0,0.52,1.0,0.09000000000000001,0.09000000000000001,0.7000000000000001,0.52,0.9100000000000001,0.0,0.24,0.31000000000000005,0.0,0.0,0.11000000000000001,1.0,0.98
265,1.0,0.0,0.0,1.0,0.55,1.0,0.07,0.14,0.56,0.41000000000000003,0.67,0.0,0.35000000000000003,0.22,0.0,0.0,0.28,1.0,0.8800000000000001
266,1.0,0.0,0.0,1.0,0.42000000000000004,1.0,0.09000000000000001,0.16,0.65,0.18,0.6400000000000001,0.0,0.44000000000000006,0.22000000000000003,0.0,0.0,0.4600000000000001,1.0,0.9100000000000001
267,1.0,0.0,0.0,1.0,0.5800000000000001,1.0,0.17,0.24,0.8300000000000001,0.22,0.38,0.0,0.6300000000000001,0.4,0.0,0.0,0.4,1.0,1.0
268,1.0,0.0,0.0,1.0,0.61,1.0,0.07,0.31999999999999995,0.89,0.14,0.22999999999999998,0.0,0.5499999999999999,0.23,0.0,0.0,0.6,1.0,1.0
269,1.0,0.0,0.0,1.0,0.64,1.0,0.02,0.26,0.98,0.38000000000000006,0.34,0.0,0.5700000000000001,0.16,0.0,0.0,0.59,0.81,1.0
270,1.0,0.0,0.0,1.0,0.7000000000000001,1.0,0.19,0.12000000000000001,0.9500000000000002,0.37,0.52,0.0,0.47000000000000003,0.16,0.0,0.0,0.45,1.0,0.81
271,1.0,0.0,0.0,1.0,0.6400000000000001,1.0,0.11,0.02,0.98,0.25,0.7399999999999999,0.0,0.6100000000000001,0.04,0.0,0.0,0.31000000000000005,1.0,0.98
272,1.0,0.0,0.0,1.0,0.66,1.0,0.14,0.0,0.93,0.46,0.5299999999999999,0.05,0.66,0.0,0.05,0.0,0.51,1.0,1.0
